nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,suspek,suspek_perawatan_rs,suspek_isolasi_di_rumah,suspek_selesai_isolasi,suspek_meninggal,suspek_baru,suspek_perawatan_rs_baru,suspek_isolasi_di_rumah_baru,suspek_selesai_isolasi_baru,suspek_meninggal_baru
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-11,179,1,59,119,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-12,180,2,56,122,0,1,1,-3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-13,182,2,55,125,0,2,0,-1,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-14,192,2,62,128,0,10,0,7,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-15,200,2,69,129,0,8,0,7,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-16,202,2,69,131,0,2,0,0,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-17,202,2,68,132,0,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-18,205,3,70,132,0,3,1,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-19,206,3,24,179,0,1,0,-46,47,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-20,208,4,24,180,0,2,1,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-21,213,3,27,183,0,5,-1,3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-22,217,3,31,183,0,4,0,4,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-23,226,3,40,183,0,9,0,9,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-24,232,2,37,193,0,6,-1,-3,10,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-25,232,2,34,196,0,0,0,-3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-26,232,1,30,201,0,0,-1,-4,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-27,239,2,31,206,0,7,1,1,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-28,245,2,36,207,0,6,0,5,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-29,246,3,36,207,0,1,1,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-30,249,3,38,208,0,3,0,2,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,3174071008,2020-10-31,249,3,38,208,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-01,251,1,77,172,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-02,252,2,77,172,1,1,1,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-03,252,2,77,172,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-04,252,2,77,172,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-05,253,3,71,178,1,1,1,-6,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-06,254,3,71,179,1,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-07,259,3,23,232,1,5,0,-48,53,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-08,264,3,28,232,1,5,0,5,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-09,264,3,28,232,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-10,264,3,28,232,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-11,277,4,39,233,1,13,1,11,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-12,278,4,30,243,1,1,0,-9,10,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-13,281,5,19,256,1,3,1,-11,13,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-14,285,5,23,256,1,4,0,4,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-15,289,4,26,258,1,4,-1,3,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-16,289,4,25,259,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-17,290,2,26,261,1,1,-2,1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-18,292,2,28,261,1,2,0,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-19,292,1,24,266,1,0,-1,-4,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-20,296,1,25,269,1,4,0,1,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-21,296,1,13,281,1,0,0,-12,12,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-22,297,1,14,281,1,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-23,297,1,14,281,1,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-24,297,0,11,285,1,0,-1,-3,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-25,297,0,10,286,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-26,297,0,9,287,1,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-27,297,0,5,291,1,0,0,-4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-28,298,0,5,292,1,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-29,300,0,7,292,1,2,0,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-30,301,0,6,294,1,1,0,-1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,3174071007,2020-10-31,302,0,7,294,1,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-01,76,0,7,67,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-02,77,0,8,67,2,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-03,76,0,8,67,1,-1,0,0,0,-1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-04,78,1,8,67,2,2,1,0,0,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-05,78,1,5,70,2,0,0,-3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-06,79,1,6,70,2,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-07,82,1,8,71,2,3,0,2,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-08,83,1,9,71,2,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-09,83,1,9,71,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-10,83,1,7,73,2,0,0,-2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-11,91,2,13,74,2,8,1,6,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-12,91,2,12,75,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-13,91,2,8,79,2,0,0,-4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-14,93,2,9,80,2,2,0,1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-15,97,2,11,82,2,4,0,2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-16,98,1,11,84,2,1,-1,0,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-17,98,0,10,86,2,0,-1,-1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-18,100,1,11,86,2,2,1,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-19,100,1,10,87,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-20,100,1,10,87,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-21,100,1,4,93,2,0,0,-6,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-22,101,1,5,93,2,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-23,101,1,5,93,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-24,101,1,4,94,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-25,101,1,4,94,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-26,101,1,3,95,2,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-27,102,1,2,97,2,1,0,-1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-28,103,1,3,97,2,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-29,105,0,5,98,2,2,-1,2,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-30,106,0,5,99,2,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,3174071005,2020-10-31,106,0,5,99,2,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-01,56,1,13,42,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-02,57,1,13,43,0,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-03,57,1,13,43,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-04,57,0,14,43,0,0,-1,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-05,57,0,13,44,0,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-06,57,0,13,44,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-07,57,0,13,44,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-08,63,0,16,47,0,6,0,3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-09,64,0,17,47,0,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-10,65,0,11,54,0,1,0,-6,7,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-11,66,0,12,54,0,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-12,66,0,6,60,0,0,0,-6,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-13,73,0,13,60,0,7,0,7,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-14,75,0,15,60,0,2,0,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-15,75,0,15,60,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-16,75,0,15,60,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-17,75,0,15,60,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-18,79,0,17,62,0,4,0,2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-19,79,0,15,64,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-20,82,0,12,70,0,3,0,-3,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-21,84,0,6,78,0,2,0,-6,8,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-22,89,0,11,78,0,5,0,5,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-23,89,0,11,78,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-24,89,0,9,80,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-25,90,0,10,80,0,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-26,90,0,10,80,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-27,90,0,8,82,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-28,90,0,8,82,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-29,90,0,8,82,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-30,91,0,8,83,0,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,3174071004,2020-10-31,93,0,10,83,0,2,0,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-01,106,0,68,38,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-02,125,1,85,39,0,19,1,17,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-03,170,1,130,39,0,45,0,45,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-04,170,1,130,39,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-05,170,1,128,41,0,0,0,-2,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-06,206,1,164,41,0,36,0,36,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-07,206,0,164,42,0,0,-1,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-08,209,1,166,42,0,3,1,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-09,209,1,166,42,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-10,209,1,166,42,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-11,247,1,203,43,0,38,0,37,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-12,247,1,47,199,0,0,0,-156,156,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-13,248,1,41,206,0,1,0,-6,7,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-14,248,1,41,206,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-15,267,1,23,243,0,19,0,-18,37,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-16,267,1,22,244,0,0,0,-1,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-17,315,1,70,244,0,48,0,48,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-18,316,1,70,245,0,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-19,321,6,70,245,0,5,5,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-20,335,6,81,248,0,14,0,11,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-21,335,5,80,250,0,0,-1,-1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-22,351,5,95,251,0,16,0,15,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-23,351,5,95,251,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-24,351,5,95,251,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-25,354,5,80,269,0,3,0,-15,18,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-26,354,5,80,269,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-27,369,5,81,283,0,15,0,1,14,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-28,369,5,81,283,0,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-29,370,0,7,363,0,1,-5,-74,80,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-30,430,0,60,370,0,60,0,53,7,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,3174071006,2020-10-31,439,0,68,371,0,9,0,8,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-01,243,0,23,216,4,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-02,250,1,28,217,4,7,1,5,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-03,251,2,28,217,4,1,1,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-04,257,2,28,223,4,6,0,0,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-05,261,3,28,226,4,4,1,0,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-06,264,3,24,233,4,3,0,-4,7,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-07,265,1,25,235,4,1,-2,1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-08,269,3,22,240,4,4,2,-3,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-09,269,3,22,240,4,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-10,273,4,22,243,4,4,1,0,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-11,280,4,24,248,4,7,0,2,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-12,284,5,21,254,4,4,1,-3,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-13,287,5,18,260,4,3,0,-3,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-14,293,5,22,262,4,6,0,4,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-15,296,6,22,264,4,3,1,0,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-16,301,6,23,268,4,5,0,1,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-17,302,4,23,271,4,1,-2,0,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-18,308,3,28,273,4,6,-1,5,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-19,309,3,28,274,4,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-20,317,3,33,277,4,8,0,5,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-21,318,3,32,279,4,1,0,-1,2,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-22,318,3,26,285,4,0,0,-6,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-23,318,3,26,285,4,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-24,318,1,22,291,4,0,-2,-4,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-25,329,2,29,294,4,11,1,7,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-26,329,2,25,298,4,0,0,-4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-27,340,5,27,304,4,11,3,2,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-28,340,5,23,308,4,0,0,-4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-29,341,5,23,309,4,1,0,0,1,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-30,345,6,20,315,4,4,1,-3,6,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,3174051003,2020-10-31,353,6,28,315,4,8,0,8,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-01,270,6,21,238,5,0,0,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-02,273,7,23,238,5,3,1,2,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-03,271,7,23,237,4,-2,0,0,-1,-1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-04,286,4,30,247,5,15,-3,7,10,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-05,294,4,34,251,5,8,0,4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-06,295,4,30,256,5,1,0,-4,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-07,302,2,34,261,5,7,-2,4,5,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-08,310,3,33,269,5,8,1,-1,8,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-09,311,3,34,269,5,1,0,1,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,3174051005,2020-10-10,320,3,37,275,5,9,0,3,6,0
