nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,kontak_erat,kontak_erat_isolasi_di_rumah,kontak_erat_selesai_isolasi,kontak_erat_baru,kontak_erat_isolasi_di_rumah_baru,kontak_erat_selesai_isolasi_baru
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-10,728,40,688,12,7,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-11,729,39,690,1,-1,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-12,731,33,698,2,-6,8
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-13,735,32,703,4,-1,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-14,735,28,707,0,-4,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-15,739,26,713,4,-2,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-16,746,30,716,7,4,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-17,758,41,717,12,11,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-18,766,49,717,8,8,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-19,772,51,721,6,2,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-20,775,50,725,3,-1,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-21,775,40,735,0,-10,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-22,776,38,738,1,-2,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-23,780,41,739,4,3,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-24,781,35,746,1,-6,7
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-25,782,33,749,1,-2,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-26,784,29,755,2,-4,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-27,789,29,760,5,0,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-28,791,19,772,2,-10,12
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-29,792,16,776,1,-3,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-30,804,22,782,12,6,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3174051006,2020-10-31,810,25,785,6,3,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-01,418,15,403,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-02,432,27,405,14,12,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-03,436,31,405,4,4,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-04,437,31,406,1,0,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-05,438,27,411,1,-4,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-06,441,29,412,3,2,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-07,445,30,415,4,1,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-08,448,30,418,3,0,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-09,456,35,421,8,5,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-10,467,43,424,11,8,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-11,469,44,425,2,1,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-12,474,36,438,5,-8,13
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-13,481,41,440,7,5,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-14,483,36,447,2,-5,7
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-15,487,38,449,4,2,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-16,490,35,455,3,-3,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-17,493,38,455,3,3,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-18,498,42,456,5,4,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-19,500,36,464,2,-6,8
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-20,504,34,470,4,-2,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-21,504,24,480,0,-10,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-22,506,19,487,2,-5,7
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-23,508,20,488,2,1,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-24,513,18,495,5,-2,7
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-25,517,19,498,4,1,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-26,522,15,507,5,-4,9
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-27,524,14,510,2,-1,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-28,525,12,513,1,-2,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-29,526,12,514,1,0,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-30,535,19,516,9,7,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,3174051001,2020-10-31,544,28,516,9,9,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-01,684,30,654,0,0,0
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-02,710,47,663,26,17,9
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-03,740,71,669,30,24,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-04,749,79,670,9,8,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-05,755,83,672,6,4,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-06,756,81,675,1,-2,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-07,765,85,680,9,4,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-08,774,90,684,9,5,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-09,785,96,689,11,6,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-10,797,96,701,12,0,12
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-11,799,94,705,2,-2,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-12,805,72,733,6,-22,28
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-13,810,61,749,5,-11,16
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-14,810,44,766,0,-17,17
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-15,820,44,776,10,0,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-16,828,47,781,8,3,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-17,844,61,783,16,14,2
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-18,847,63,784,3,2,1
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-19,849,55,794,2,-8,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-20,858,58,800,9,3,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-21,859,48,811,1,-10,11
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-22,865,41,824,6,-7,13
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-23,872,42,830,7,1,6
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-24,874,34,840,2,-8,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-25,889,39,850,15,5,10
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-26,896,31,865,7,-8,15
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-27,908,40,868,12,9,3
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-28,908,36,872,0,-4,4
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-29,917,36,881,9,0,9
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-30,926,40,886,9,4,5
DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3174051002,2020-10-31,939,51,888,13,11,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-01,555,40,515,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-02,563,38,525,8,-2,10
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-03,564,38,526,1,0,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-04,569,41,528,5,3,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-05,569,38,531,0,-3,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-06,577,38,539,8,0,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-07,581,40,541,4,2,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-08,594,40,554,13,0,13
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-09,596,42,554,2,2,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-10,606,48,558,10,6,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-11,624,65,559,18,17,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-12,626,62,564,2,-3,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-13,628,63,565,2,1,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-14,634,67,567,6,4,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-15,641,60,581,7,-7,14
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-16,643,56,587,2,-4,6
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-17,648,57,591,5,1,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-18,649,58,591,1,1,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-19,649,53,596,0,-5,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-20,651,47,604,2,-6,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-21,654,35,619,3,-12,15
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-22,655,21,634,1,-14,15
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-23,661,27,634,6,6,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-24,665,28,637,4,1,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-25,667,29,638,2,1,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-26,668,22,646,1,-7,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-27,674,23,651,6,1,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-28,683,29,654,9,6,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-29,685,24,661,2,-5,7
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-30,689,28,661,4,4,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,3174031002,2020-10-31,695,34,661,6,6,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-01,424,55,369,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-02,428,43,385,4,-12,16
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-03,432,45,387,4,2,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-04,433,45,388,1,0,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-05,438,44,394,5,-1,6
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-06,439,39,400,1,-5,6
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-07,445,33,412,6,-6,12
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-08,451,37,414,6,4,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-09,451,37,414,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-10,452,34,418,1,-3,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-11,453,35,418,1,1,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-12,454,25,429,1,-10,11
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-13,455,22,433,1,-3,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-14,460,24,436,5,2,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-15,464,26,438,4,2,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-16,465,18,447,1,-8,9
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-17,470,23,447,5,5,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-18,471,23,448,1,0,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-19,471,19,452,0,-4,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-20,471,19,452,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-21,472,19,453,1,0,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-22,476,23,453,4,4,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-23,476,23,453,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-24,477,22,455,1,-1,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-25,477,21,456,0,-1,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-26,478,16,462,1,-5,6
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-27,478,11,467,0,-5,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-28,484,16,468,6,5,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-29,485,12,473,1,-4,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-30,491,16,475,6,4,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,3174031005,2020-10-31,492,14,478,1,-2,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-01,888,67,821,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-02,900,69,831,12,2,10
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-03,908,77,831,8,8,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-04,917,82,835,9,5,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-05,922,72,850,5,-10,15
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-06,932,79,853,10,7,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-07,935,73,862,3,-6,9
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-08,942,72,870,7,-1,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-09,945,75,870,3,3,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-10,950,70,880,5,-5,10
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-11,965,83,882,15,13,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-12,970,65,905,5,-18,23
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-13,971,58,913,1,-7,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-14,974,54,920,3,-4,7
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-15,981,46,935,7,-8,15
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-16,982,39,943,1,-7,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-17,989,44,945,7,5,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-18,993,47,946,4,3,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-19,993,44,949,0,-3,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-20,996,44,952,3,0,3
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-21,1010,45,965,14,1,13
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-22,1012,39,973,2,-6,8
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-23,1022,48,974,10,9,1
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-24,1025,46,979,3,-2,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-25,1029,48,981,4,2,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-26,1030,45,985,1,-3,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-27,1033,44,989,3,-1,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-28,1035,42,993,2,-2,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-29,1037,31,1006,2,-11,13
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-30,1039,28,1011,2,-3,5
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,3174031001,2020-10-31,1050,37,1013,11,9,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-01,1234,172,1062,0,0,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-02,1261,173,1088,27,1,26
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-03,1287,195,1092,26,22,4
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-04,1296,204,1092,9,9,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-05,1303,174,1129,7,-30,37
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-06,1312,157,1155,9,-17,26
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-07,1325,149,1176,13,-8,21
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-08,1348,151,1197,23,2,21
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-09,1351,154,1197,3,3,0
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-10,1369,149,1220,18,-5,23
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-11,1404,182,1222,35,33,2
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-12,1406,148,1258,2,-34,36
DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,3174031003,2020-10-13,1409,114,1295,3,-34,37
